,File_Name,penguin_ID,Video_ID,Date,Time,Frame_No,Label
7624,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7624.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7624,nonprey
7625,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7625.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7625,nonprey
7626,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7626.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7626,nonprey
7627,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7627.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7627,nonprey
7628,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7628.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7628,nonprey
7629,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7629.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7629,nonprey
7630,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7630.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7630,nonprey
7631,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7631.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7631,nonprey
7632,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7632.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7632,nonprey
7633,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7633.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7633,nonprey
7634,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7634.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7634,nonprey
7635,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7635.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7635,nonprey
7636,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7636.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7636,nonprey
7637,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7637.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7637,nonprey
7638,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7638.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7638,nonprey
7639,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7639.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7639,nonprey
7640,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7640.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7640,nonprey
7641,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7641.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7641,nonprey
7642,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7642.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7642,nonprey
7643,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7643.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7643,nonprey
7644,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7644.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7644,nonprey
7645,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7645.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7645,nonprey
7646,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7646.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7646,nonprey
7647,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7647.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7647,nonprey
7648,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7648.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7648,nonprey
7649,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_22_7649.png,GI-LP0238,MOVI0006,2016-10-20,07:54:22,7649,nonprey
7650,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7650.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7650,nonprey
7651,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7651.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7651,nonprey
7652,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7652.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7652,nonprey
7653,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7653.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7653,nonprey
7654,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7654.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7654,nonprey
7655,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7655.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7655,nonprey
7656,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7656.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7656,nonprey
7657,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7657.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7657,nonprey
7658,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7658.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7658,nonprey
7659,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7659.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7659,nonprey
7660,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7660.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7660,nonprey
7661,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7661.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7661,nonprey
7662,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7662.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7662,nonprey
7663,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7663.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7663,nonprey
7664,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7664.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7664,nonprey
7665,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7665.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7665,nonprey
7666,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7666.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7666,nonprey
7667,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7667.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7667,nonprey
7668,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7668.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7668,nonprey
7669,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7669.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7669,nonprey
7670,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7670.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7670,nonprey
7671,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7671.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7671,nonprey
7672,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7672.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7672,nonprey
7673,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7673.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7673,nonprey
7674,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7674.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7674,nonprey
7675,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7675.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7675,nonprey
7676,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7676.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7676,nonprey
7677,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7677.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7677,nonprey
7678,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7678.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7678,nonprey
7679,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_23_7679.png,GI-LP0238,MOVI0006,2016-10-20,07:54:23,7679,nonprey
7680,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7680.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7680,nonprey
7681,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7681.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7681,nonprey
7682,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7682.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7682,nonprey
7683,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7683.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7683,nonprey
7684,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7684.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7684,nonprey
7685,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7685.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7685,nonprey
7686,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7686.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7686,nonprey
7687,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7687.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7687,nonprey
7688,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7688.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7688,nonprey
7689,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7689.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7689,nonprey
7690,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7690.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7690,nonprey
7691,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7691.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7691,nonprey
7692,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7692.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7692,nonprey
7693,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7693.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7693,nonprey
7694,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7694.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7694,nonprey
7695,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7695.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7695,nonprey
7696,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7696.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7696,nonprey
7697,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7697.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7697,nonprey
7698,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7698.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7698,nonprey
7699,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7699.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7699,nonprey
7700,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7700.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7700,nonprey
7701,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7701.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7701,nonprey
7702,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7702.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7702,nonprey
7703,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7703.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7703,nonprey
7704,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7704.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7704,nonprey
7705,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7705.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7705,nonprey
7706,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7706.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7706,nonprey
7707,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7707.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7707,nonprey
7708,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7708.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7708,nonprey
7709,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_24_7709.png,GI-LP0238,MOVI0006,2016-10-20,07:54:24,7709,nonprey
7710,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7710.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7710,nonprey
7711,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7711.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7711,nonprey
7712,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7712.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7712,nonprey
7713,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7713.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7713,nonprey
7714,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7714.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7714,nonprey
7715,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7715.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7715,nonprey
7716,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7716.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7716,nonprey
7717,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7717.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7717,nonprey
7718,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7718.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7718,nonprey
7719,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7719.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7719,nonprey
7720,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7720.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7720,nonprey
7721,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7721.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7721,nonprey
7722,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7722.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7722,nonprey
7723,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7723.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7723,nonprey
7724,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7724.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7724,nonprey
7725,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7725.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7725,nonprey
7726,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7726.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7726,nonprey
7727,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7727.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7727,nonprey
7728,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7728.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7728,nonprey
7729,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7729.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7729,nonprey
7730,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7730.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7730,nonprey
7731,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7731.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7731,nonprey
7732,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7732.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7732,nonprey
7733,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7733.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7733,nonprey
7734,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7734.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7734,nonprey
7735,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7735.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7735,nonprey
7736,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7736.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7736,nonprey
7737,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7737.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7737,nonprey
7738,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7738.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7738,nonprey
7739,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_25_7739.png,GI-LP0238,MOVI0006,2016-10-20,07:54:25,7739,nonprey
7740,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7740.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7740,nonprey
7741,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7741.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7741,nonprey
7742,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7742.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7742,nonprey
7743,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7743.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7743,nonprey
7744,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7744.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7744,nonprey
7745,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7745.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7745,nonprey
7746,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7746.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7746,nonprey
7747,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7747.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7747,nonprey
7748,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7748.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7748,nonprey
7749,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7749.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7749,nonprey
7750,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7750.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7750,nonprey
7751,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7751.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7751,nonprey
7752,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7752.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7752,nonprey
7753,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7753.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7753,nonprey
7754,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7754.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7754,nonprey
7755,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7755.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7755,nonprey
7756,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7756.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7756,nonprey
7757,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7757.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7757,nonprey
7758,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7758.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7758,nonprey
7759,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7759.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7759,nonprey
7760,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7760.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7760,nonprey
7761,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7761.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7761,nonprey
7762,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7762.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7762,nonprey
7763,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7763.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7763,nonprey
7764,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7764.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7764,nonprey
7765,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7765.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7765,nonprey
7766,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7766.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7766,nonprey
7767,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7767.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7767,nonprey
7768,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7768.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7768,nonprey
7769,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_26_7769.png,GI-LP0238,MOVI0006,2016-10-20,07:54:26,7769,nonprey
7770,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7770.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7770,nonprey
7771,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7771.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7771,nonprey
7772,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7772.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7772,nonprey
7773,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7773.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7773,nonprey
7774,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7774.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7774,nonprey
7775,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7775.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7775,nonprey
7776,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7776.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7776,nonprey
7777,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7777.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7777,nonprey
7778,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7778.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7778,nonprey
7779,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7779.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7779,nonprey
7780,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7780.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7780,nonprey
7781,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7781.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7781,nonprey
7782,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7782.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7782,nonprey
7783,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7783.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7783,nonprey
7784,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7784.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7784,nonprey
7785,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7785.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7785,nonprey
7786,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7786.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7786,nonprey
7787,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7787.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7787,nonprey
7788,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7788.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7788,nonprey
7789,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7789.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7789,nonprey
7790,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7790.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7790,nonprey
7791,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7791.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7791,nonprey
7792,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7792.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7792,nonprey
7793,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7793.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7793,nonprey
7794,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7794.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7794,nonprey
7795,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7795.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7795,nonprey
7796,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7796.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7796,nonprey
7797,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7797.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7797,nonprey
7798,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7798.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7798,nonprey
7799,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_54_27_7799.png,GI-LP0238,MOVI0006,2016-10-20,07:54:27,7799,nonprey
